NUM_CONTA,COD_CLIENTE,COD_AGENCIA,COD_COLABORADOR,TIPO_CONTA,DATA_ABERTURA,SALDO_TOTAL,SALDO_DISPONIVEL,DATA_ULTIMO_LANCAMENTO
849,849,7,7,PF,2018-10-22 15:14:00.000,48289.1344969429100000,45116.59224013355600000,2020-10-24 16:24:13.155
890,890,2,85,PF,2021-12-16 13:53:00.000,296.0388000000000400,5334.11000000000000000,2022-02-24 01:20:16.160
692,692,3,31,PF,2019-12-19 12:44:00.000,2.0603999999999920,41.26999999999999000,2020-02-13 10:16:02.899
625,625,3,51,PF,2013-04-02 13:13:00.000,1736.3082152021934000,1700.32704475464700000,2016-11-15 09:42:47.793
389,389,7,71,PF,2021-07-20 13:13:00.000,1275.3681841348160000,658.82153799496690000,2021-09-01 02:11:03.037
529,529,6,48,PF,2018-03-03 15:43:00.000,10159.3122000000000000,9906.48000000000100000,2019-01-06 22:50:32.251
752,752,7,42,PF,2021-07-06 13:58:00.000,3163.6440000000002000,2883.50000000000000000,2021-10-02 21:21:55.966
903,903,7,71,PF,2018-07-14 15:46:00.000,69.4766000000000000,38.79000000000000600,2018-10-08 23:52:18.671
575,575,5,58,PF,2019-12-18 12:25:00.000,426.3396000000000000,402.39000000000004000,2020-04-21 23:15:46.350
859,859,7,100,PF,2022-02-05 11:20:00.000,586.8730000000002000,582.56000000000020000,2022-12-30 09:33:24.604
405,405,7,71,PF,2022-12-26 11:41:00.000,15321.2447999999970000,14884.52999999999700000,2023-01-16 05:00:39.304
338,338,7,42,PF,2021-07-02 14:33:00.000,1187.0248000000001000,1065.31000000000020000,2022-05-23 19:39:22.922
587,587,7,33,PF,2020-06-02 11:29:00.000,9385.9680000000000000,9761.00000000000200000,2020-06-21 09:17:40.532
445,445,1,92,PF,2010-02-22 15:52:00.000,101.0180000000000000,8.20999999999999400,2010-11-21 04:41:03.061
99,99,7,7,PF,2021-05-11 14:41:00.000,6159.3108000000000000,5906.83000000000000000,2022-12-07 13:15:23.926
727,727,3,91,PF,2022-03-15 12:54:00.000,147.4719999999999200,82.14999999999992000,2022-07-31 23:06:22.180
120,120,2,82,PF,2019-02-27 13:22:00.000,7738.2588000000010000,7026.15000000000100000,2019-11-23 01:35:11.878
706,706,7,14,PF,2018-11-07 14:05:00.000,972.0210000000000000,1007.09999999999990000,2019-01-04 16:58:01.817
699,699,3,13,PF,2022-05-24 14:29:00.000,93865.9581999999800000,95978.38999999998000000,2022-06-08 18:48:06.405
631,631,6,88,PF,2016-02-18 13:19:00.000,7311.8670000000010000,7115.22000000000000000,2016-08-05 03:50:48.975
360,360,2,82,PF,2012-02-20 10:11:00.000,1965.1632000000002000,1858.88000000000000000,2012-08-23 03:14:19.737
710,710,7,42,PF,2016-12-02 13:50:00.000,38354.2436250923100000,36772.65040874261000000,2017-12-06 14:04:35.793
30,30,9,77,PF,2021-07-09 15:22:00.000,8.4181999999994360,40298.59000000000000000,2021-12-15 01:54:45.505
365,365,1,75,PF,2016-06-14 10:56:00.000,5.7832146894445530,41145.96207699943000000,2017-09-17 04:36:50.583
346,346,1,26,PF,2013-09-28 10:51:00.000,57814.6656000000000000,60200.74000000000000000,2022-09-03 22:10:35.946
228,228,1,80,PF,2015-07-02 16:20:00.000,11.5963999999999900,21.62999999999999000,2015-07-14 09:26:00.148
277,277,7,33,PF,2022-11-22 11:20:00.000,841.7010000000001000,765.69000000000020000,2022-12-30 23:57:39.606
431,431,2,85,PF,2011-10-23 14:54:00.000,28.7649999999999500,16.75999999999995200,2013-03-19 09:23:27.863
265,265,7,42,PF,2016-12-01 13:40:00.000,836.7672000000000000,551.46000000000000000,2017-01-04 19:50:19.065
864,864,7,14,PF,2019-01-05 15:22:00.000,17812.1448126245300000,17527.97694319260300000,2019-02-07 19:46:35.084
208,208,4,35,PF,2018-11-04 11:42:00.000,77.0303999999999700,1.66999999999997330,2019-06-23 17:30:44.604
591,591,7,100,PF,2015-09-14 15:47:00.000,46.4606999999999800,30.80999999999997700,2016-04-13 01:55:39.285
525,525,7,71,PF,2022-05-08 12:14:00.000,24.1696000000000100,6.26000000000000900,2022-08-10 23:39:53.800
966,966,7,14,PF,2021-07-20 12:45:00.000,1425.2784000000000000,1335.17999999999980000,2022-05-06 10:55:35.817
510,510,1,80,PF,2015-12-24 14:04:00.000,5629.6275000000005000,5342.77000000000000000,2016-02-24 23:02:58.710
685,685,7,33,PF,2016-11-10 16:56:00.000,8.3200000000000140,3.21000000000001400,2017-01-06 02:24:04.441
798,798,3,13,PF,2018-11-02 13:17:00.000,40174.0644850267700000,39896.16448502677000000,2021-06-05 22:04:52.443
955,955,5,34,PF,2022-08-09 13:51:00.000,25.3367999999999200,33608.46000000000000000,2022-12-11 02:00:57.491
240,240,7,14,PF,2020-09-22 13:23:00.000,1014.3294000000000000,1197.33000000000000000,2022-06-28 14:35:56.468
307,307,6,54,PF,2018-05-04 11:47:00.000,250.8490000000000500,206.21000000000004000,2019-01-29 15:17:13.755
980,980,7,7,PF,2019-05-26 15:38:00.000,49.3037999999998900,404.32999999999987000,2019-07-30 13:03:33.641
409,409,2,82,PF,2010-09-11 12:03:00.000,112.4652000000000000,98.58999999999999000,2014-06-09 08:03:26.636
970,970,3,31,PF,2015-01-23 13:52:00.000,101.7070000000000000,84.67999999999999000,2022-10-27 09:11:25.321
657,657,3,73,PF,2014-08-16 11:09:00.000,15464.3840000000000000,14797.77000000000000000,2014-11-14 14:47:39.122
422,422,7,42,PF,2017-06-15 10:25:00.000,23.0768929086696450,6.62843011319754900,2017-08-13 23:13:01.256
87,87,7,100,PF,2020-12-01 12:38:00.000,1554.8184902323050000,1202.17135475664100000,2022-05-09 06:00:20.958
44,44,9,59,PF,2020-08-05 16:13:00.000,25295.9740000000000000,22957.40999999999600000,2021-01-06 13:10:04.164
487,487,7,100,PF,2016-10-14 11:39:00.000,40.3260000000000000,12.51999999999999600,2019-03-27 00:39:19.012
314,314,7,100,PF,2020-09-26 13:20:00.000,14314.9926000000000000,13441.92999999999800000,2021-03-05 22:09:55.051
793,793,7,71,PF,2022-12-22 12:07:00.000,136.2909169000664000,95.24609989697570000,2022-12-30 23:59:59.279
394,394,3,51,PF,2012-10-04 14:00:00.000,14982.1380000000000000,14813.35000000000000000,2013-03-05 12:59:46.990
401,401,7,14,PF,2022-01-12 12:12:00.000,2.5141962100778743,156.63959213139180000,2022-12-14 07:32:11.334
134,134,5,43,PF,2019-07-01 13:36:00.000,33031.0864000000000000,31705.76000000000000000,2019-11-17 09:02:11.633
68,68,8,5,PF,2021-12-04 15:13:00.000,192.9000000000000600,855.50000000000010000,2022-05-30 01:53:04.403
47,47,1,11,PF,2011-12-22 16:48:00.000,218.6166000000000000,190.03000000000000000,2014-01-10 00:06:42.471
941,941,7,7,PF,2016-11-20 16:09:00.000,35080.3134000000140000,35386.61000000001000000,2017-04-06 09:27:04.757
658,658,3,16,PF,2016-10-10 12:29:00.000,7.0840000000000080,54.77000000000000000,2017-03-05 14:17:34.275
969,969,2,76,PF,2020-07-01 13:12:00.000,924.9793638675583000,944.92697305933850000,2021-01-06 15:59:16.912
683,683,3,13,PF,2022-06-19 16:13:00.000,308.9822999999999500,147.82999999999993000,2022-12-29 19:53:08.507
500,500,1,3,PF,2014-12-12 10:08:00.000,107875.1335999999900000,103715.73999999998000000,2019-12-21 23:42:42.366
733,733,6,4,PF,2021-12-27 14:43:00.000,1849.2972209368020000,1741.16544851124000000,2022-11-20 14:41:45.472
688,688,7,42,PF,2018-01-26 15:25:00.000,228.8127999999999800,118.18999999999996000,2019-12-07 05:08:09.301
780,780,8,6,PF,2018-01-18 11:05:00.000,15.8034081354550120,69.50673466859547000,2018-03-25 09:32:52.334
649,649,3,16,PF,2022-12-12 15:54:00.000,3.6019245806507048,532.30192458065060000,2023-01-05 20:38:35.779
915,915,7,14,PF,2015-11-21 10:20:00.000,134.7322744373571000,82.67591928052556000,2016-02-01 16:29:38.003
217,217,4,57,PF,2013-11-28 10:16:00.000,3307.7871201290204000,3411.88158346773000000,2014-02-07 05:20:32.763
820,820,4,35,PF,2017-01-12 14:28:00.000,50513.0992000000000000,52055.03000000000000000,2017-06-10 04:36:16.882
629,629,3,98,PF,2016-08-08 14:24:00.000,8813.3429999999990000,8336.10999999999900000,2017-07-15 09:40:06.053
46,46,7,33,PF,2019-02-10 11:06:00.000,51.1368000000000000,25.30000000000000000,2019-09-07 05:42:23.940
337,337,7,100,PF,2018-02-04 15:44:00.000,14854.0224000000000000,15484.54000000000000000,2018-09-06 00:26:00.832
936,936,7,33,PF,2022-03-06 16:17:00.000,458.6514118606615000,148.47723320431618000,2022-10-09 06:04:51.170
917,917,1,36,PF,2020-07-08 11:03:00.000,245.3949063578225000,207.04943462649760000,2021-06-12 01:05:32.993
379,379,2,86,PF,2012-01-06 13:39:00.000,28219.6804000000000000,26593.41000000000000000,2014-04-15 04:13:18.240
717,717,7,42,PF,2020-06-11 15:16:00.000,86.2704000000000700,65.44000000000005000,2020-07-12 07:01:22.491
943,943,7,14,PF,2017-02-22 10:44:00.000,124.0982907080564700,58.60638217325409000,2017-03-29 19:37:26.274
6,6,7,100,PF,2017-10-22 16:24:00.000,105.6000000000000100,70.11000000000001000,2017-11-26 20:46:35.235
216,216,1,26,PF,2011-12-06 11:04:00.000,622.1184000000001000,631.24000000000010000,2012-06-08 08:53:35.967
93,93,1,92,PF,2020-05-06 11:19:00.000,80650.0682000000100000,76068.53000000000000000,2021-05-10 22:10:31.580
974,974,7,7,PF,2020-10-08 13:51:00.000,372.3300000000000400,335.61000000000000000,2021-01-16 23:40:12.298
269,269,5,63,PF,2015-04-05 13:00:00.000,37274.4768000000000000,38790.67999999999000000,2015-06-14 04:01:00.382
776,776,4,1,PF,2018-03-03 11:58:00.000,164.2079999999999700,118.06999999999996000,2018-06-25 08:44:34.754
180,180,7,71,PF,2016-07-22 12:11:00.000,12252.5882771235450000,11648.59677390635300000,2017-03-22 19:25:43.683
313,313,2,76,PF,2019-12-12 11:38:00.000,71620.6785000000000000,68122.25000000000000000,2020-02-01 03:04:58.960
350,350,7,7,PF,2017-04-22 16:11:00.000,91.1804038129389300,19.38466389605722000,2017-07-08 01:54:54.720
340,340,4,35,PF,2014-12-05 15:47:00.000,393.0300000000000000,344.42999999999995000,2021-12-13 00:05:35.769
310,310,7,42,PF,2018-05-01 12:59:00.000,30.6535000000000000,19.72000000000000000,2019-11-18 14:57:22.394
375,375,2,70,PF,2020-01-18 10:58:00.000,110.3080000000000000,66.77000000000001000,2020-03-13 07:38:40.383
592,592,7,42,PF,2019-02-11 15:52:00.000,21.2895000000000070,3.42000000000000900,2019-03-01 15:21:52.748
463,463,7,100,PF,2021-12-14 12:41:00.000,848.2829999999998000,67.94999999999970000,2022-03-02 08:23:48.194
355,355,7,71,PF,2022-07-07 12:14:00.000,1998.4337999999996000,2003.41999999999960000,2022-12-11 22:11:48.572
818,818,7,33,PF,2016-02-06 13:17:00.000,11.7704999999999880,42.23999999999999000,2016-06-04 02:54:01.008
669,669,5,58,PF,2014-12-20 12:17:00.000,118.9108135733651200,59.63248951684873000,2015-12-24 14:46:52.817
822,822,5,34,PF,2021-08-14 10:50:00.000,230.9740000000000200,180.74000000000000000,2022-12-29 22:42:42.655
996,996,2,24,PF,2021-08-03 13:36:00.000,30339.6704000000000000,28925.96000000000000000,2022-05-11 02:13:30.121
501,501,4,35,PF,2014-02-16 11:12:00.000,44.8238000000000100,1.44000000000001200,2014-12-20 08:37:19.850
385,385,4,19,PF,2019-08-23 16:32:00.000,13281.2540000000000000,13116.80000000000100000,2020-09-28 08:09:13.410
991,991,4,57,PF,2016-08-01 12:36:00.000,430.1614000000000700,364.02000000000004000,2019-02-03 04:28:45.264
390,390,7,14,PF,2021-12-16 15:15:00.000,30642.5880231895570000,29998.00190866939400000,2022-01-15 16:47:04.593
306,306,7,7,PF,2017-01-25 14:57:00.000,86.7000000000000000,263.97000000000000000,2017-10-28 22:15:06.399
524,524,7,33,PF,2017-06-25 15:02:00.000,9.4657000000000020,167.35999999999999000,2018-02-01 16:18:11.102
636,636,1,39,PF,2013-05-18 14:05:00.000,34782.7956000000000000,34085.85000000000000000,2015-03-30 02:55:12.854
196,196,3,91,PF,2020-06-04 15:57:00.000,52.6439999999999600,23.69999999999996000,2021-01-01 21:59:32.036
837,837,5,15,PF,2020-06-20 14:03:00.000,1685.8346000000004000,1534.56864993114700000,2020-08-27 14:59:10.655
670,670,3,73,PF,2017-10-10 14:59:00.000,1285.7000000000000000,1133.39000000000000000,2019-02-23 01:49:46.943
802,802,3,13,PF,2022-01-19 13:45:00.000,981.8520000000002000,857.40000000000010000,2022-12-22 20:10:17.290
953,953,7,7,PF,2021-02-02 15:45:00.000,102.7207999999999400,76.88999999999994000,2021-09-09 00:30:38.439
897,897,7,33,PF,2017-10-17 13:10:00.000,84.6144000000000200,5.54000000000002050,2021-11-20 16:30:12.797
281,281,7,33,PF,2019-07-15 10:07:00.000,77487.7447716876000000,77372.46477168760000000,2020-09-04 10:38:44.136
31,31,6,40,PF,2016-10-11 14:18:00.000,271.6499999999999000,260.03999999999990000,2018-02-01 02:10:22.862
854,854,6,96,PF,2021-01-12 15:55:00.000,2489.4471534080762000,2519.48036433822300000,2021-05-21 23:17:19.860
254,254,7,100,PF,2022-10-03 14:18:00.000,980.5988999999998000,1002.60999999999990000,2022-12-30 23:59:38.958
421,421,7,14,PF,2019-06-14 11:28:00.000,90.2895000000000200,47.46000000000001000,2021-02-13 23:31:15.565
276,276,5,15,PF,2016-11-28 12:47:00.000,40158.2687344810600000,37873.15918347270000000,2018-10-02 07:45:11.088
826,826,7,71,PF,2017-07-11 14:08:00.000,181.9199836738784800,196.81755926654392000,2018-05-10 21:45:55.953
835,835,7,71,PF,2022-07-03 13:46:00.000,273.6284000000003400,190.91000000000030000,2022-12-30 22:35:46.135
879,879,3,31,PF,2012-11-06 14:49:00.000,4.0375999999999990,78.71000000000001000,2013-04-22 20:50:15.457
336,336,7,100,PF,2017-09-08 11:54:00.000,9163.4980000000000000,8887.89999999999800000,2017-11-11 00:18:16.067
396,396,7,71,PF,2021-05-20 15:26:00.000,765.0026999999999000,734.13999999999990000,2022-01-20 15:20:36.209
908,908,5,58,PF,2015-04-11 15:15:00.000,1.8328298311865014,34.38149525796927000,2015-08-13 01:41:02.815
318,318,3,91,PF,2020-06-26 10:35:00.000,43585.9112000000000000,41888.53000000000000000,2020-09-13 03:30:35.337
666,666,7,42,PF,2022-04-18 11:49:00.000,40437.5282667117060000,38943.93618127350000000,2022-08-12 00:03:25.569
795,795,4,35,PF,2019-10-27 16:31:00.000,163.7741999999998400,18.71999999999983000,2020-01-09 07:50:32.280
221,221,4,45,PF,2018-07-01 11:07:00.000,238.4765638867950200,89.58064455028642000,2018-11-17 15:25:47.097
154,154,7,33,PF,2018-04-27 12:24:00.000,339.4301136576948000,191.13708835631580000,2018-11-05 16:35:01.406
860,860,5,55,PF,2015-04-06 15:49:00.000,5.3248000000000650,38.16000000000006000,2016-12-20 00:03:53.692
744,744,7,7,PF,2022-11-22 13:40:00.000,1041.4506000000000000,944.23000000000000000,2022-12-29 08:22:41.260
195,195,4,45,PF,2015-05-27 15:08:00.000,48.8977999999997100,11.85999999999972200,2015-09-05 08:35:33.192
621,621,7,42,PF,2020-01-21 11:05:00.000,697.0979737580748000,866.05734079797340000,2020-03-04 03:19:47.584
598,598,7,7,PF,2022-07-11 10:09:00.000,442.2600000000000500,407.72000000000000000,2022-09-28 06:40:26.355
168,168,7,100,PF,2018-04-25 14:53:00.000,1688.8800000000000000,1678.23000000000000000,2019-05-07 20:13:06.968
286,286,7,71,PF,2022-04-24 10:30:00.000,1724.2524000000008000,1610.62000000000060000,2022-12-18 15:22:17.092
551,551,1,32,PF,2016-09-13 11:24:00.000,33084.3727837510450000,31762.29690745293000000,2017-09-27 20:23:40.311
910,910,4,1,PF,2018-01-09 12:25:00.000,79.6327999999999900,36.42999999999999000,2019-07-10 17:48:51.562
384,384,3,98,PF,2018-06-18 12:51:00.000,78.7212000000000000,34.28999999999998500,2018-09-09 17:09:21.824
155,155,3,16,PF,2020-01-21 10:28:00.000,515.9639602307790000,436.46396023077900000,2020-08-21 01:18:42.297
724,724,7,71,PF,2020-04-28 11:04:00.000,998.2022037638441000,957.10220376384400000,2020-07-15 09:38:50.762
573,573,7,71,PF,2022-09-16 14:12:00.000,21.8833999999999450,721.72999999999990000,2022-12-16 08:26:34.914
765,765,2,82,PF,2017-05-26 16:51:00.000,483.8259999999999600,392.60000000000000000,2021-08-10 11:09:52.052
103,103,7,42,PF,2017-03-28 11:12:00.000,1008.1575000000004000,858.71000000000030000,2017-09-01 12:23:18.945
124,124,7,71,PF,2016-05-09 14:04:00.000,71.6760000000000000,18.20999999999999400,2017-06-16 21:54:19.218
64,64,7,100,PF,2022-04-01 13:42:00.000,682.1630000000001000,568.22000000000000000,2022-07-02 18:11:58.122
339,339,5,2,PF,2020-07-17 11:20:00.000,663.3175000000000000,600.60000000000000000,2021-04-07 04:08:40.044
187,187,7,7,PF,2016-10-13 12:44:00.000,111.1363999999999800,82.55999999999997000,2017-05-17 11:54:34.908
577,577,1,61,PF,2012-07-07 12:53:00.000,9772.1117999999990000,9539.92000000000000000,2021-02-03 23:36:11.636
950,950,3,31,PF,2017-07-25 15:59:00.000,9658.4179000000000000,9538.60000000000000000,2018-03-11 21:14:18.986
755,755,7,42,PF,2018-06-03 10:05:00.000,25.9895999999999700,12.98999999999997000,2021-12-30 14:53:33.762
246,246,2,86,PF,2013-01-09 15:38:00.000,53774.0862000000000000,50724.07999999999400000,2017-05-17 23:43:15.391
653,653,7,71,PF,2019-10-25 10:26:00.000,24.8993939616264440,7.33117055061416100,2020-04-02 01:39:49.996
479,479,7,42,PF,2020-03-07 12:15:00.000,63.5399999999999900,16.15999999999999000,2020-05-13 06:48:28.234
485,485,3,13,PF,2013-06-23 14:17:00.000,272.3112000000000400,227.00000000000000000,2013-07-26 17:37:00.815
542,542,7,71,PF,2016-03-06 16:04:00.000,23.6897999999999450,22657.14000000000000000,2016-10-10 02:50:05.802
839,839,5,50,PF,2022-08-22 13:50:00.000,308.5261999999999600,235.43999999999997000,2022-12-26 08:11:58.459
474,474,7,71,PF,2019-05-22 11:05:00.000,414.4770000000000300,253.07041793875015000,2020-01-02 12:25:21.025
768,768,7,42,PF,2022-01-22 16:50:00.000,222.3826481545449700,91.38841651826318000,2022-02-10 14:06:56.426
21,21,2,86,PF,2012-03-06 12:40:00.000,74.1661999999999900,43.63999999999999000,2012-10-21 23:36:04.261
260,260,7,7,PF,2021-04-06 13:56:00.000,1864.9291993032020000,1788.26716915396420000,2021-05-01 05:58:56.734
12,12,2,90,PF,2013-03-10 13:24:00.000,386.9910000000001000,320.43000000000006000,2013-05-20 13:03:56.502
772,772,3,16,PF,2013-10-23 13:55:00.000,816.6623999999999000,443.79699391841996000,2014-09-27 10:14:21.999
112,112,4,19,PF,2022-11-09 16:26:00.000,532.4796331419486000,225.37963314194860000,2022-12-08 13:01:46.051
687,687,8,38,PF,2019-03-14 13:51:00.000,999.3409296924752000,923.86474008891860000,2019-11-05 17:10:15.096
914,914,5,55,PF,2015-02-20 12:02:00.000,7492.1966000000000000,82588.11000000000000000,2015-08-08 13:27:43.562
244,244,7,14,PF,2019-03-02 13:14:00.000,2652.9552000000003000,2416.28000000000000000,2020-03-01 10:01:47.567
704,704,4,57,PF,2016-10-07 13:51:00.000,25.3908569279516280,77.14085692795163000,2016-11-28 14:49:07.223
951,951,7,33,PF,2018-01-19 10:09:00.000,9861.4800000000000000,9605.68000000000000000,2021-05-07 09:32:41.761
188,188,8,10,PF,2018-04-17 12:35:00.000,84.9007724806446600,6.00605145161240700,2018-06-19 20:29:43.911
380,380,7,42,PF,2021-12-19 15:18:00.000,4916.5620000000000000,4735.46000000000000000,2022-01-06 16:25:29.750
388,388,3,98,PF,2015-03-26 15:47:00.000,5.6595000000000550,43.03000000000005000,2015-07-17 03:21:33.212
209,209,7,14,PF,2016-10-22 12:39:00.000,5.2241349891116755,92.97180728032467000,2017-07-27 07:38:56.006
840,840,7,100,PF,2022-11-14 13:31:00.000,1092.1521000000000000,1037.44000000000000000,2022-12-22 13:54:05.377
861,861,4,57,PF,2016-12-12 12:03:00.000,35.1742999999999950,17.13999999999999300,2017-04-24 05:34:38.688
757,757,1,60,PF,2010-06-26 12:51:00.000,26295.8700000000000000,26240.11000000000000000,2010-10-18 01:28:20.353
86,86,5,34,PF,2021-08-05 13:57:00.000,7186.3355923336870000,7119.39339415844000000,2021-08-30 04:44:44.557
399,399,7,33,PF,2020-07-18 15:01:00.000,2064.6938543077144000,2013.20134089872700000,2021-10-06 21:02:18.496
229,229,7,14,PF,2019-11-25 14:33:00.000,110.2920000000000200,34.62000000000000500,2020-12-22 22:01:35.956
189,189,7,7,PF,2019-07-23 11:29:00.000,25382.1478160550200000,22804.17414316974000000,2020-12-02 04:20:44.701
51,51,3,13,PF,2013-05-05 13:36:00.000,8756.2509999999980000,8667.71000000000000000,2013-08-21 11:19:18.115
563,563,1,62,PF,2020-12-06 13:42:00.000,413.3460999999998600,382.39999999999986000,2021-06-16 15:11:15.828
597,597,2,94,PF,2020-06-08 16:55:00.000,404.1025700949652000,432.78956132139310000,2020-08-30 23:40:41.831
595,595,2,29,PF,2021-09-12 15:46:00.000,27566.8489322570820000,28356.03188892482600000,2022-06-01 05:14:57.757
362,362,2,85,PF,2016-12-08 14:07:00.000,24.4753999999999930,7.93999999999999200,2018-07-05 01:57:01.976
773,773,2,82,PF,2011-04-04 12:00:00.000,23568.4570000000020000,21364.57000000000000000,2011-06-30 07:29:37.251
97,97,3,13,PF,2017-04-07 14:25:00.000,9589.1564999999970000,9114.01999999999700000,2021-11-20 05:49:15.639
351,351,2,94,PF,2022-01-19 16:23:00.000,632.4448000000000000,448.70000000000005000,2022-03-19 03:15:07.682
899,899,1,92,PF,2021-02-27 15:17:00.000,6.6355999999999600,1757.65999999999990000,2021-09-29 20:17:14.741
175,175,3,13,PF,2012-12-14 13:24:00.000,79.7368000000000300,50.19000000000002600,2015-08-28 08:13:31.897
901,901,2,9,PF,2011-06-12 14:50:00.000,23788.2790571826500000,23172.11656037150500000,2011-08-01 05:19:52.580
741,741,7,100,PF,2020-05-28 14:40:00.000,691.7146323399070000,520.94058012835500000,2020-08-10 00:33:32.692
656,656,2,81,PF,2017-01-09 10:23:00.000,72004.9973000000000000,67277.06000000000000000,2018-12-31 04:31:34.096
443,443,7,14,PF,2016-02-11 11:10:00.000,37.0943999999999600,15.28999999999995700,2017-12-06 08:35:11.765
863,863,7,42,PF,2022-12-13 12:24:00.000,418.2829999999999600,399.98999999999995000,2023-01-04 11:20:24.603
735,735,7,7,PF,2017-11-12 15:23:00.000,43843.0512000000100000,42135.70000000000400000,2019-06-12 01:04:53.679
424,424,2,76,PF,2012-01-10 11:26:00.000,46029.3413834171400000,47447.25926125478000000,2012-05-02 01:11:26.096
742,742,1,75,PF,2013-09-25 13:54:00.000,29.0239119282757660,8.08515133483716400,2014-06-23 18:45:08.291
952,952,7,14,PF,2019-05-23 15:51:00.000,23583.7727000000050000,22758.32830334136500000,2019-06-24 00:00:43.303
639,639,7,71,PF,2022-01-04 11:26:00.000,1176.5389000000002000,987.69000000000030000,2022-07-24 23:24:38.983
561,561,7,7,PF,2018-06-09 12:14:00.000,86.1695999999999900,34.36999999999999000,2019-02-26 16:53:20.072
435,435,9,21,PF,2022-07-15 13:48:00.000,1790.3359000000007000,1512.63772926134950000,2022-12-30 23:17:16.519
411,411,1,75,PF,2012-05-26 10:05:00.000,53894.2087999999900000,55523.21999999999400000,2013-08-11 16:41:16.256
470,470,6,48,PF,2020-05-21 15:15:00.000,585.0574999999999000,790.54999999999980000,2021-04-03 18:22:37.118
406,406,6,22,PF,2022-12-04 11:43:00.000,166.6425999999999600,108.93999999999994000,2022-12-30 19:23:10.396
844,844,7,7,PF,2017-04-24 15:39:00.000,2.6923000000000106,697.37000000000000000,2018-01-15 00:46:32.828
745,745,3,51,PF,2012-03-10 14:32:00.000,28080.4441999999980000,27779.23000000000000000,2021-03-26 23:26:57.804
133,133,9,93,PF,2020-01-27 12:29:00.000,41.6499999999999900,29.24999999999999300,2020-04-08 02:59:36.925
766,766,3,73,PF,2013-05-24 10:36:00.000,26.0883000000000200,7.09000000000002100,2013-07-14 05:32:02.090
325,325,1,92,PF,2010-09-03 15:15:00.000,76.9100000000000000,46.08000000000000000,2012-07-01 18:36:05.446
179,179,3,98,PF,2012-09-14 12:50:00.000,57273.2100000000000000,57215.50000000000000000,2012-10-30 19:13:20.713
827,827,6,88,PF,2018-10-09 13:30:00.000,113.2119392923624900,77.95555074052570000,2022-05-21 03:51:59.361
122,122,7,100,PF,2018-01-25 14:35:00.000,437.7600000000000500,364.25000000000006000,2019-08-19 12:14:35.430
713,713,1,39,PF,2015-02-02 13:31:00.000,56.0586999999999660,28.96999999999996300,2015-11-02 06:50:29.894
211,211,9,59,PF,2022-08-16 14:07:00.000,0.5916000000001287,286.48000000000013000,2022-12-30 23:56:37.462
957,957,3,73,PF,2014-12-25 10:42:00.000,15.9547000000000060,7.67000000000000500,2015-05-25 08:40:18.023
460,460,7,71,PF,2018-03-07 15:43:00.000,7316.9811000000000000,7318.44000000000050000,2020-12-19 02:45:29.479
13,13,8,38,PF,2019-12-20 10:56:00.000,28351.1550000000000000,28174.65000000000000000,2021-01-24 22:23:17.757
824,824,7,14,PF,2019-10-04 14:28:00.000,32360.9151000000000000,32018.60999999999700000,2020-04-02 10:27:05.099
708,708,3,73,PF,2018-07-19 13:37:00.000,81.7867028951150800,65.37283120718696000,2019-04-23 02:50:38.334
770,770,7,14,PF,2021-03-10 15:15:00.000,349.0073999999999600,245.52999999999992000,2021-08-24 03:04:42.062
767,767,7,33,PF,2016-09-19 11:24:00.000,6534.0638366830950000,6137.87397860834300000,2017-02-15 19:05:28.781
651,651,7,7,PF,2015-12-27 12:53:00.000,21634.0110000000020000,20258.62000000000000000,2016-06-15 18:20:32.597
328,328,8,6,PF,2020-10-08 14:02:00.000,89.7582000000000300,67.73000000000003000,2022-12-30 23:59:11.568
423,423,8,47,PF,2022-06-03 15:04:00.000,501.4980000000000000,431.43999999999994000,2022-12-29 18:38:29.699
900,900,1,60,PF,2014-06-14 10:36:00.000,7410.3787164443660000,7560.34449629621400000,2022-12-30 13:26:02.614
455,455,7,7,PF,2020-01-08 15:25:00.000,37.3397000000000000,17.68000000000000000,2020-02-26 04:37:18.350
846,846,8,23,PF,2021-10-01 10:45:00.000,2090.0007999999993000,1637.13999999999940000,2022-10-24 08:24:39.157
403,403,1,72,PF,2013-03-01 16:07:00.000,649.1800000000000000,571.00000000000000000,2013-05-01 09:49:27.272
131,131,1,60,PF,2010-01-01 13:49:00.000,86.4112000000000000,29.40546508947149000,2010-02-20 17:32:38.380
237,237,2,95,PF,2019-11-27 15:20:00.000,83.3646000000000000,39.26999999999999000,2020-01-19 01:33:55.894
149,149,7,33,PF,2022-03-06 12:48:00.000,1259.4719999999998000,1303.30999999999970000,2022-06-09 04:10:24.398
239,239,6,88,PF,2022-02-20 11:46:00.000,13809.6508422743400000,13088.59842121365700000,2022-10-10 21:54:35.139
432,432,7,100,PF,2017-01-17 14:42:00.000,15.6320999999999660,4.18999999999996600,2019-01-19 16:28:49.170
883,883,7,42,PF,2022-10-01 12:14:00.000,485.3975999999996700,111.87999999999965000,2022-12-20 17:25:13.571
123,123,4,57,PF,2014-08-05 15:46:00.000,14286.7100000000010000,14277.58000000000200000,2014-08-22 06:22:57.930
317,317,2,95,PF,2010-10-24 11:51:00.000,51156.1042492457700000,48698.85928499597500000,2011-06-04 16:45:41.630
